标题：历史成交
营业部名称：xchxwtyh8
期间：2025 - 05 - 16 至 2026 - 06 - 15
股东：衡祥安

------------------------------
成交日期	成交时间	证券代码	证券名称	操作	成交数量	成交价格	成交金额	股票余额	合同编号	成交编号	手续费	印花税	其他杂费	发生金额	备注	交易市场	佣金	过户费	后资金额	清算金额	委托日期	真实操作	
20260615	14:46:57	603039	泛微网络	证券卖出	-2100	49.200	103320.000	9900	387	75994182	8.270	51.660	1.030	103259.040	证券卖出	上海Ａ股	8.270	1.030	-190596.980	103259.040	20260615	0	
20260615	14:02:00	603039	泛微网络	证券买入	2000	48.770	97540.000	12000	346	65647702	7.800	0.000	0.970	-97548.770	证券买入	上海Ａ股	7.800	0.970	-293856.020	-97548.770	20260615	0	
20260615	14:01:52	002602	世纪华通	证券卖出	-7200	13.870	99864.000	0	345	0101000071151614	7.990	49.940	1.010	99805.060	证券卖出	深圳Ａ股	7.990	1.010	106055.890	99805.060	20260615	0	
20260615	13:10:43	603039	泛微网络	证券买入	1100	48.250	53075.000	10000	289	54840765	5.000	0.000	0.530	-53080.530	证券买入	上海Ａ股	5.000	0.530	-196307.250	-53080.530	20260615	0	
20260615	13:10:35	603039	泛微网络	证券买入	1000	48.330	48330.000	8900	291	54808876	5.000	0.000	0.480	-48335.480	证券买入	上海Ａ股	5.000	0.480	-143226.720	-48335.480	20260615	0	
20260615	13:08:05	603039	泛微网络	证券买入	1000	47.940	47940.000	7900	286	54235501	5.000	0.000	0.480	-47945.480	证券买入	上海Ａ股	5.000	0.480	-94891.240	-47945.480	20260615	0	
20260615	11:03:36	002602	世纪华通	证券卖出	-7100	14.090	100039.000	7200	254	0101000049551352	8.000	50.020	0.990	99979.990	证券卖出	深圳Ａ股	8.000	0.990	6250.830	99979.990	20260615	0	
20260615	10:45:38	603039	泛微网络	证券买入	1000	47.070	47070.000	6900	236	42332709	5.000	0.000	0.470	-47075.470	证券买入	上海Ａ股	5.000	0.470	-46945.760	-47075.470	20260615	0	
20260615	10:35:55	002407	多氟多	证券卖出	-2500	38.770	96925.000	0	227	0104000040458015	7.750	48.460	0.970	96867.820	证券卖出	深圳Ａ股	7.750	0.970	-93729.160	96867.820	20260615	0	
20260615	09:42:23	603039	泛微网络	证券买入	1200	47.040	56448.000	5900	58	14867721	5.000	0.000	0.570	-56453.570	证券买入	上海Ａ股	5.000	0.570	129.710	-56453.570	20260615	0	
20260615	09:32:36	603650	彤程新材	证券卖出	-900	60.700	54630.000	0	53	4935256	5.000	27.320	0.540	54597.140	证券卖出	上海Ａ股	5.000	0.540	56583.280	54597.140	20260615	0	
20260612	13:02:07	002407	多氟多	证券买入	2500	39.990	99975.000	2500	407	0103000059827235	8.000	0.000	1.000	-99984.000	证券买入	深圳Ａ股	8.000	1.000	1986.140	-99984.000	20260612	0	
20260612	11:26:08	002602	世纪华通	证券买入	3200	15.300	48960.000	14300	376	0105000053656345	5.000	0.000	0.490	-48965.490	证券买入	深圳Ａ股	5.000	0.490	101970.140	-48965.490	20260612	0	
20260612	11:24:05	002602	世纪华通	证券买入	3200	15.270	48864.000	11100	375	0105000053091718	5.000	0.000	0.490	-48869.490	证券买入	深圳Ａ股	5.000	0.490	150935.630	-48869.490	20260612	0	
20260612	11:17:56	603773	沃格光电	证券卖出	-700	126.500	88550.000	0	364	48744438	7.080	44.280	0.890	88497.750	证券卖出	上海Ａ股	7.080	0.890	-18417.940	88497.750	20260612	0	
20260612	11:16:16	002138	顺络电子	证券卖出	-1900	56.550	107445.000	0	354	0101000053360220	8.600	53.720	1.070	107381.610	证券卖出	深圳Ａ股	8.600	1.070	199805.120	107381.610	20260612	0	
20260612	10:03:36	603039	泛微网络	证券买入	1100	46.580	51238.000	4700	200	25039426	5.000	0.000	0.520	-51243.520	证券买入	上海Ａ股	5.000	0.520	-106915.690	-51243.520	20260612	0	
20260612	09:59:05	002138	顺络电子	证券卖出	-900	56.031	50428.000	1900	180	0101000024815258	5.000	25.210	0.500	50397.290	证券卖出	深圳Ａ股	5.000	0.500	92423.510	50397.290	20260612	0	
20260612	09:33:29	603650	彤程新材	证券买入	900	66.660	59994.000	900	67	5566147	5.000	0.000	0.600	-59999.600	证券买入	上海Ａ股	5.000	0.600	-55672.170	-59999.600	20260612	0	
20260612	09:33:19	002025	航天电器	证券卖出	-900	67.200	60480.000	0	63	0101000006667158	5.000	30.240	0.600	60444.160	证券卖出	深圳Ａ股	5.000	0.600	42026.220	60444.160	20260612	0	
20260611	09:43:38	002025	航天电器	证券买入	900	67.110	60399.000	900	117	0102000015326983	5.000	0.000	0.600	-60404.600	证券买入	深圳Ａ股	5.000	0.600	4327.430	-60404.600	20260611	0	
20260611	09:43:11	002138	顺络电子	证券买入	1000	57.740	57740.000	2800	113	0105000013904015	5.000	0.000	0.580	-57745.580	证券买入	深圳Ａ股	5.000	0.580	64732.030	-57745.580	20260611	0	
20260611	09:41:46	002138	顺络电子	证券买入	900	57.340	51606.000	1800	108	0105000012966176	5.000	0.000	0.520	-51611.520	证券买入	深圳Ａ股	5.000	0.520	122477.610	-51611.520	20260611	0	
20260611	09:41:03	002138	顺络电子	证券买入	900	57.030	51327.000	900	106	0105000012436608	5.000	0.000	0.510	-51332.510	证券买入	深圳Ａ股	5.000	0.510	174089.130	-51332.510	20260611	0	
20260611	09:35:15	002467	二六三	证券卖出	-23700	5.210	123477.000	0	69	0105000007392143	9.880	61.740	1.230	123404.150	证券卖出	深圳Ａ股	9.880	1.230	225421.640	123404.150	20260611	0	
20260611	09:35:01	603663	三祥新材	证券卖出	-1400	71.894	100652.000	0	67	6248461	8.050	50.330	1.000	100592.620	证券卖出	上海Ａ股	8.050	1.000	102017.490	100592.620	20260611	0	
20260611	09:31:06	603039	泛微网络	证券买入	1200	45.370	54444.000	3600	26	2115926	5.000	0.000	0.570	-54449.570	证券买入	上海Ａ股	5.000	0.570	1424.870	-54449.570	20260611	0	
20260610	14:34:57	603039	泛微网络	证券卖出	-1200	46.300	55560.000	2400	501	66675574	5.000	27.790	0.560	55526.650	证券卖出	上海Ａ股	5.000	0.560	185835.350	55526.650	20260610	0	
20260610	13:11:37	002602	世纪华通	证券买入	2400	14.500	34800.000	7900	383	0101000057144930	5.000	0.000	0.350	-34805.350	证券买入	深圳Ａ股	5.000	0.350	55874.440	-34805.350	20260610	0	
20260610	13:10:45	002138	顺络电子	证券卖出	-600	58.320	34992.000	0	381	0102000056070511	5.000	17.500	0.350	34969.150	证券卖出	深圳Ａ股	5.000	0.350	90679.790	34969.150	20260610	0	
20260610	09:49:32	002467	二六三	证券买入	23700	5.490	130113.000	23700	158	0104000019226987	10.410	0.000	1.300	-130124.710	证券买入	深圳Ａ股	10.410	1.300	55710.640	-130124.710	20260610	0	
20260610	09:49:13	603228	景旺电子	证券卖出	-1600	77.800	124480.000	0	154	16296165	9.960	62.240	1.250	124406.550	证券卖出	上海Ａ股	9.960	1.250	130308.700	124406.550	20260610	0	
20260610	09:36:54	603663	三祥新材	证券买入	1400	72.510	101514.000	1400	100	8129069	8.120	0.000	1.010	-101523.130	证券买入	上海Ａ股	8.120	1.010	5902.150	-101523.130	20260610	0	
20260610	09:36:37	603203	快克智能	证券卖出	-2000	51.148	102296.700	0	98	7880652	8.180	51.150	1.020	102236.350	证券卖出	上海Ａ股	8.180	1.020	107425.280	102236.350	20260610	0	
20260609	13:14:56	603203	快克智能	证券买入	1400	56.360	78904.000	2000	394	47381681	6.310	0.000	0.810	-78911.120	证券买入	上海Ａ股	6.310	0.810	-32278.520	-78911.120	20260609	0	
20260609	13:14:51	002138	顺络电子	证券卖出	-1300	61.160	79508.000	600	393	0105000056430727	6.360	39.760	0.790	79461.090	证券卖出	深圳Ａ股	6.360	0.790	5188.930	79461.090	20260609	0	
20260609	13:10:43	603203	快克智能	证券买入	600	55.560	33336.000	600	391	46510875	5.000	0.000	0.330	-33341.330	证券买入	上海Ａ股	5.000	0.330	46632.600	-33341.330	20260609	0	
20260609	13:10:38	002602	世纪华通	证券卖出	-2600	14.570	37882.000	5500	390	0101000058220233	5.000	18.950	0.380	37857.670	证券卖出	深圳Ａ股	5.000	0.380	-74272.160	37857.670	20260609	0	
20260609	13:05:25	603228	景旺电子	证券买入	600	72.960	43776.000	1600	384	45236407	5.000	0.000	0.440	-43781.440	证券买入	上海Ａ股	5.000	0.440	79973.930	-43781.440	20260609	0	
20260609	13:05:14	002602	世纪华通	证券卖出	-2500	14.630	36575.000	8100	383	0101000056490294	5.000	18.290	0.360	36551.350	证券卖出	深圳Ａ股	5.000	0.360	-112129.830	36551.350	20260609	0	
20260609	13:04:49	603203	快克智能	证券卖出	-1400	55.040	77056.000	0	381	45082168	6.160	38.530	0.780	77010.530	证券卖出	上海Ａ股	6.160	0.780	123755.370	77010.530	20260609	0	
20260609	13:04:48	603228	景旺电子	证券买入	1000	72.857	72857.000	1000	382	45078350	5.830	0.000	0.730	-72863.560	证券买入	上海Ａ股	5.830	0.730	46744.840	-72863.560	20260609	0	
20260609	10:58:37	002138	顺络电子	证券买入	600	58.500	35100.000	1900	346	0105000044007007	5.000	0.000	0.350	-35105.350	证券买入	深圳Ａ股	5.000	0.350	-148681.180	-35105.350	20260609	0	
20260609	10:54:26	603203	快克智能	证券卖出	-700	54.000	37800.000	1400	338	36191551	5.000	18.900	0.370	37775.730	证券卖出	上海Ａ股	5.000	0.370	119608.400	37775.730	20260609	0	
20260609	10:23:15	603039	泛微网络	证券买入	900	42.490	38241.000	3600	282	28786851	5.000	0.000	0.370	-38246.370	证券买入	上海Ａ股	5.000	0.370	81832.670	-38246.370	20260609	0	
20260609	09:59:01	603039	泛微网络	证券买入	900	41.860	37674.000	2700	191	20639217	5.000	0.000	0.380	-37679.380	证券买入	上海Ａ股	5.000	0.380	120079.040	-37679.380	20260609	0	
20260609	09:58:40	603663	三祥新材	证券卖出	-1100	68.350	75185.000	0	190	20485822	6.010	37.600	0.750	75140.640	证券卖出	上海Ａ股	6.010	0.750	157758.420	75140.640	20260609	0	
20260609	09:34:15	002602	世纪华通	证券买入	5500	14.780	81290.000	10600	64	0101000007271101	6.500	0.000	0.810	-81297.310	证券买入	深圳Ａ股	6.500	0.810	-113575.830	-81297.310	20260609	0	
20260609	09:32:40	601636	旗滨集团	证券卖出	-11500	6.750	77625.000	0	52	4212363	6.210	38.800	0.770	77579.220	证券卖出	上海Ａ股	6.210	0.770	82617.780	77579.220	20260609	0	
20260608	10:45:38	603663	三祥新材	证券买入	1100	65.210	71731.000	1100	286	37823246	5.740	0.000	0.720	-71737.460	证券买入	上海Ａ股	5.740	0.720	-186595.850	-71737.460	20260608	0	
20260608	10:40:41	600118	中国卫星	证券卖出	-900	83.010	74709.000	0	285	36776569	5.980	37.350	0.740	74664.930	证券卖出	上海Ａ股	5.980	0.740	-114858.390	74664.930	20260608	0	
20260608	10:07:35	603039	泛微网络	证券买入	1800	41.098	73976.000	1800	228	26688653	5.920	0.000	0.730	-73982.650	证券买入	上海Ａ股	5.920	0.730	-189523.320	-73982.650	20260608	0	
20260608	10:07:26	600118	中国卫星	证券卖出	-900	84.110	75699.000	900	225	26642973	6.060	37.860	0.750	75654.330	证券卖出	上海Ａ股	6.060	0.750	-115540.670	75654.330	20260608	0	
20260608	10:01:51	002138	顺络电子	证券买入	1300	59.320	77116.000	1300	200	0105000027708803	6.170	0.000	0.780	-77122.950	证券买入	深圳Ａ股	6.170	0.780	5038.560	-77122.950	20260608	0	
20260608	10:01:42	002602	世纪华通	证券卖出	-5100	14.700	74970.000	5100	199	0101000028242544	6.000	37.490	0.740	74925.770	证券卖出	深圳Ａ股	6.000	0.740	82161.510	74925.770	20260608	0	
20260608	09:55:10	603203	快克智能	证券买入	2100	54.980	115458.000	2100	165	21351822	9.240	0.000	1.150	-115468.390	证券买入	上海Ａ股	9.240	1.150	-191195.000	-115468.390	20260608	0	
20260608	09:54:58	002149	西部材料	证券卖出	-1800	65.310	117558.000	0	164	0101000024874519	9.400	58.780	1.180	117488.640	证券卖出	深圳Ａ股	9.400	1.180	7235.740	117488.640	20260608	0	
20260608	09:51:13	601636	旗滨集团	证券买入	11500	7.020	80730.000	11500	151	19427149	6.460	0.000	0.810	-80737.270	证券买入	上海Ａ股	6.460	0.810	-75726.610	-80737.270	20260608	0	
20260608	09:47:35	002602	世纪华通	证券卖出	-5200	14.690	76388.000	10200	144	0101000020467917	6.110	38.190	0.750	76342.950	证券卖出	深圳Ａ股	6.110	0.750	-110252.900	76342.950	20260608	0	
20260605	10:09:15	002149	西部材料	证券买入	900	63.080	56772.000	1800	165	0102000030639268	5.000	0.000	0.560	-56777.560	证券买入	深圳Ａ股	5.000	0.560	5010.660	-56777.560	20260605	0	
20260605	10:09:09	605589	圣泉集团	证券卖出	-1100	52.655	57921.000	0	164	27430163	5.000	28.940	0.560	57886.500	证券卖出	上海Ａ股	5.000	0.560	245082.160	57886.500	20260605	0	
20260605	10:09:06	002149	西部材料	证券买入	900	63.150	56835.000	900	163	0102000030578546	5.000	0.000	0.570	-56840.570	证券买入	深圳Ａ股	5.000	0.570	61788.220	-56840.570	20260605	0	
20260605	10:08:53	002938	鹏鼎控股	证券卖出	-500	110.500	55250.000	0	162	0102000030500871	5.000	27.630	0.550	55216.820	证券卖出	深圳Ａ股	5.000	0.550	118628.790	55216.820	20260605	0	
20260605	09:49:21	600118	中国卫星	证券买入	600	82.260	49356.000	1800	125	18438056	5.000	0.000	0.490	-49361.490	证券买入	上海Ａ股	5.000	0.490	187195.660	-49361.490	20260605	0	
20260605	09:46:17	002938	鹏鼎控股	证券卖出	-500	107.892	53946.000	500	119	0102000018308038	5.000	26.980	0.550	53913.470	证券卖出	深圳Ａ股	5.000	0.550	63411.970	53913.470	20260605	0	
20260605	09:43:33	002602	世纪华通	证券买入	3700	15.340	56758.000	15400	115	0101000017709223	5.000	0.000	0.570	-56763.570	证券买入	深圳Ａ股	5.000	0.570	9498.500	-56763.570	20260605	0	
20260605	09:43:22	605589	圣泉集团	证券卖出	-1100	51.320	56452.000	1100	114	14727039	5.000	28.230	0.560	56418.210	证券卖出	上海Ａ股	5.000	0.560	236557.150	56418.210	20260605	0	
20260605	09:39:55	002602	世纪华通	证券买入	6200	15.320	94984.000	11700	99	0101000014313489	7.600	0.000	0.950	-94992.550	证券买入	深圳Ａ股	7.600	0.950	66262.070	-94992.550	20260605	0	
20260605	09:39:46	600707	彩虹股份	证券卖出	-8600	11.070	95202.000	0	98	11671313	7.620	47.600	0.950	95145.830	证券卖出	上海Ａ股	7.620	0.950	180138.940	95145.830	20260605	0	
20260605	09:39:13	002602	世纪华通	证券买入	5500	15.240	83820.000	5500	94	0101000013648778	6.710	0.000	0.830	-83827.540	证券买入	深圳Ａ股	6.710	0.830	161254.620	-83827.540	20260605	0	
20260605	09:38:45	605358	立昂微	证券卖出	-1300	63.240	82212.000	0	90	10671962	6.580	41.110	0.820	82163.490	证券卖出	上海Ａ股	6.580	0.820	84993.110	82163.490	20260605	0	
20260604	11:05:31	605589	圣泉集团	证券买入	2200	53.830	118426.000	2200	206	39813442	9.470	0.000	1.180	-118436.650	证券买入	上海Ａ股	9.470	1.180	-211257.570	-118436.650	20260604	0	
20260604	11:03:00	002241	歌尔股份	证券卖出	-4700	25.590	120273.000	0	204	0102000045172448	9.620	60.140	1.210	120202.030	证券卖出	深圳Ａ股	9.620	1.210	2829.620	120202.030	20260604	0	
20260604	10:23:38	600707	彩虹股份	证券买入	8600	10.830	93138.000	8600	158	30305018	7.450	0.000	0.920	-93146.370	证券买入	上海Ａ股	7.450	0.920	-92820.920	-93146.370	20260604	0	
20260604	10:10:46	000901	航天科技	证券卖出	-4500	18.640	83880.000	0	137	0101000028904501	6.710	41.940	0.840	83830.510	证券卖出	深圳Ａ股	6.710	0.840	-117372.410	83830.510	20260604	0	
20260604	10:05:19	002938	鹏鼎控股	证券买入	1000	110.844	110844.000	1000	134	0105000026331193	8.870	0.000	1.100	-110853.970	证券买入	深圳Ａ股	8.870	1.100	-201202.920	-110853.970	20260604	0	
20260604	10:03:48	002241	歌尔股份	证券卖出	-4600	26.300	120980.000	4700	128	0102000026131944	9.680	60.490	1.210	120908.620	证券卖出	深圳Ａ股	9.680	1.210	-90348.950	120908.620	20260604	0	
20260604	09:57:02	605358	立昂微	证券买入	1300	58.760	76388.000	1300	106	20370759	6.110	0.000	0.760	-76394.870	证券买入	上海Ａ股	6.110	0.760	325.450	-76394.870	20260604	0	
20260604	09:55:05	605289	罗曼股份	证券卖出	-700	109.400	76580.000	0	96	19545158	6.130	38.290	0.770	76534.810	证券卖出	上海Ａ股	6.130	0.770	76720.320	76534.810	20260604	0	
20260603	13:27:34	000901	航天科技	证券买入	4500	19.228	86528.000	4500	254	0102000060010721	6.920	0.000	0.870	-86535.790	证券买入	深圳Ａ股	6.920	0.870	185.510	-86535.790	20260603	0	
20260603	13:27:28	002241	歌尔股份	证券卖出	-2900	27.160	78764.000	9300	253	0101000061284412	6.300	39.380	0.790	78717.530	证券卖出	深圳Ａ股	6.300	0.790	86721.300	78717.530	20260603	0	
20260603	13:18:33	600118	中国卫星	证券买入	400	80.650	32260.000	1200	243	50031763	5.000	0.000	0.320	-32265.320	证券买入	上海Ａ股	5.000	0.320	52634.600	-32265.320	20260603	0	
20260603	13:18:27	002241	歌尔股份	证券卖出	-1400	27.270	38178.000	12200	241	0101000058616927	5.000	19.070	0.390	38153.540	证券卖出	深圳Ａ股	5.000	0.390	8003.770	38153.540	20260603	0	
20260603	10:22:42	002241	歌尔股份	证券买入	3200	27.360	87552.000	13600	141	0101000034064589	7.000	0.000	0.880	-87559.880	证券买入	深圳Ａ股	7.000	0.880	-30149.770	-87559.880	20260603	0	
20260603	10:21:44	002241	歌尔股份	证券买入	3100	27.340	84754.000	10400	140	0101000033726905	6.780	0.000	0.850	-84761.630	证券买入	深圳Ａ股	6.780	0.850	57410.110	-84761.630	20260603	0	
20260603	10:20:32	002938	鹏鼎控股	证券卖出	-800	111.987	89590.000	0	139	0103000032441601	7.170	44.800	0.890	89537.140	证券卖出	深圳Ａ股	7.170	0.890	142171.740	89537.140	20260603	0	
20260603	10:01:31	600563	法拉电子	证券卖出	-500	162.500	81250.000	0	102	22568229	6.500	40.630	0.810	81202.060	证券卖出	上海Ａ股	6.500	0.810	84899.920	81202.060	20260603	0	
20260603	09:51:44	600118	中国卫星	证券买入	800	77.480	61984.000	800	83	18237049	5.000	0.000	0.620	-61989.620	证券买入	上海Ａ股	5.000	0.620	3697.860	-61989.620	20260603	0	
20260603	09:45:53	603296	华勤技术	证券卖出	-500	120.190	60095.000	0	63	15028768	5.000	30.050	0.600	60059.350	证券卖出	上海Ａ股	5.000	0.600	65687.480	60059.350	20260603	0	
20260603	09:32:57	605289	罗曼股份	证券买入	700	108.590	76013.000	700	28	4634188	6.080	0.000	0.760	-76019.840	证券买入	上海Ａ股	6.080	0.760	5628.130	-76019.840	20260603	0	
20260602	14:45:15	603296	华勤技术	证券卖出	-600	123.388	74033.000	500	330	72763909	5.920	37.020	0.730	73989.330	证券卖出	上海Ａ股	5.920	0.730	171400.100	73989.330	20260602	0	
20260602	10:21:59	002938	鹏鼎控股	证券买入	800	109.000	87200.000	800	184	0102000036348610	6.980	0.000	0.870	-87207.850	证券买入	深圳Ａ股	6.980	0.870	81647.970	-87207.850	20260602	0	
20260602	10:21:46	605499	东鹏饮料	证券卖出	-600	150.080	90048.000	0	183	32373021	7.200	45.010	0.900	89994.890	证券卖出	上海Ａ股	7.200	0.900	97410.770	89994.890	20260602	0	
20260602	09:48:02	600563	法拉电子	证券买入	500	157.810	78905.000	500	132	16011473	6.310	0.000	0.790	-78912.100	证券买入	上海Ａ股	6.310	0.790	7415.880	-78912.100	20260602	0	
20260602	09:47:52	001339	智微智能	证券卖出	-700	103.076	72153.000	0	130	0102000017356945	5.770	36.070	0.720	72110.440	证券卖出	深圳Ａ股	5.770	0.720	168855.820	72110.440	20260602	0	
20260602	09:45:49	603296	华勤技术	证券买入	200	122.900	24580.000	1100	123	14635228	5.000	0.000	0.250	-24585.250	证券买入	上海Ａ股	5.000	0.250	86327.980	-24585.250	20260602	0	
20260602	09:39:59	603773	沃格光电	证券卖出	-300	115.810	34743.000	700	96	10709021	5.000	17.370	0.350	34720.280	证券卖出	上海Ａ股	5.000	0.350	110913.230	34720.280	20260602	0	
20260602	09:38:59	002241	歌尔股份	证券买入	2800	26.660	74648.000	7300	95	0102000010869977	5.970	0.000	0.750	-74654.720	证券买入	深圳Ａ股	5.970	0.750	96745.380	-74654.720	20260602	0	
20260602	09:37:21	605499	东鹏饮料	证券卖出	-500	150.130	75065.000	600	88	8686151	6.010	37.530	0.750	75020.710	证券卖出	上海Ａ股	6.010	0.750	76192.950	75020.710	20260602	0	
20260601	10:31:54	605499	东鹏饮料	证券买入	400	147.440	58976.000	1100	143	35656411	5.000	0.000	0.600	-58981.600	证券买入	上海Ａ股	5.000	0.600	-12132.240	-58981.600	20260601	0	
20260601	10:31:37	600522	中天科技	证券卖出	-1200	40.867	49041.000	0	142	35570867	5.000	24.520	0.490	49010.990	证券卖出	上海Ａ股	5.000	0.490	46849.360	49010.990	20260601	0	
20260601	10:31:30	605499	东鹏饮料	证券买入	700	147.000	102900.000	700	141	35535381	8.230	0.000	1.040	-102909.270	证券买入	上海Ａ股	8.230	1.040	-2161.630	-102909.270	20260601	0	
20260601	10:31:24	002436	兴森科技	证券卖出	-2800	39.048	109334.000	0	140	0103000039008027	8.750	54.670	1.110	109269.470	证券卖出	深圳Ａ股	8.750	1.110	1288.240	109269.470	20260601	0	
20260601	09:54:06	001339	智微智能	证券买入	700	109.560	76692.000	700	71	0103000023203621	6.140	0.000	0.770	-76698.910	证券买入	深圳Ａ股	6.140	0.770	-107981.230	-76698.910	20260601	0	
20260601	09:53:58	603228	景旺电子	证券卖出	-1000	76.155	76155.000	0	70	21391641	6.090	38.080	0.780	76110.050	证券卖出	上海Ａ股	6.090	0.780	100747.640	76110.050	20260601	0	
20260601	09:37:55	603296	华勤技术	证券买入	900	113.010	101709.000	900	40	10206166	8.140	0.000	1.020	-101718.160	证券买入	上海Ａ股	8.140	1.020	24637.590	-101718.160	20260601	0	
20260601	09:33:57	002709	天赐材料	证券卖出	-2000	53.192	106384.000	0	36	0101000007559068	8.510	53.200	1.070	106321.220	证券卖出	深圳Ａ股	8.510	1.070	-31282.320	106321.220	20260601	0	
20260601	09:33:19	002241	歌尔股份	证券买入	4500	27.880	125460.000	4500	32	0101000006865134	10.040	0.000	1.260	-125471.300	证券买入	深圳Ａ股	10.040	1.260	-137603.540	-125471.300	20260601	0	
20260601	00:00:00	002241	歌尔股份	股息红利税补	0	0.000	116.000	0	17287		0.000	0.000	0.000	-116.000	股息红利税差异化处理资金下账 证券代码:"002241"计税日期:"20260601" 税号:"0852629620" 需纳税数量:"2900.000000" 减持日期:"2	深圳Ａ股	0.000	0.000	1172.240	-116.000	20260529	2	
20260529	14:56:46	002436	兴森科技	证券买入	1000	38.620	38620.000	2800	351	0101000096494749	5.000	0.000	0.390	-38625.390	证券买入	深圳Ａ股	5.000	0.390	126355.750	-38625.390	20260529	0	
20260529	14:21:25	600522	中天科技	证券买入	1200	42.110	50532.000	1200	274	72527240	5.000	0.000	0.500	-50537.500	证券买入	上海Ａ股	5.000	0.500	153674.650	-50537.500	20260529	0	
20260529	14:21:01	002436	兴森科技	证券买入	1800	38.280	68904.000	1800	273	0101000083519135	5.510	0.000	0.690	-68910.200	证券买入	深圳Ａ股	5.510	0.690	164981.140	-68910.200	20260529	0	
20260529	14:11:54	603773	沃格光电	证券买入	300	106.760	32028.000	1000	261	69702469	5.000	0.000	0.320	-32033.320	证券买入	上海Ａ股	5.000	0.320	204212.150	-32033.320	20260529	0	
20260529	13:58:00	603596	伯特利	证券卖出	-1700	32.071	54521.000	0	239	65506948	5.000	27.260	0.540	54488.200	证券卖出	上海Ａ股	5.000	0.540	236245.470	54488.200	20260529	0	
20260529	13:57:47	600176	中国巨石	证券卖出	-1400	42.550	59570.000	0	238	65446511	5.000	29.790	0.600	59534.610	证券卖出	上海Ａ股	5.000	0.600	181757.270	59534.610	20260529	0	
20260529	13:53:27	605358	立昂微	证券卖出	-1000	55.900	55900.000	0	224	64206852	5.000	27.970	0.570	55866.460	证券卖出	上海Ａ股	5.000	0.570	122222.660	55866.460	20260529	0	
20260529	13:52:56	601208	东材科技	证券卖出	-2900	49.950	144855.000	0	223	64018790	11.590	72.430	1.450	144769.530	证券卖出	上海Ａ股	11.590	1.450	66356.200	144769.530	20260529	0	
20260529	10:54:28	002709	天赐材料	证券买入	2000	53.629	107258.000	2000	175	0104000048341956	8.580	0.000	1.060	-107267.640	证券买入	深圳Ａ股	8.580	1.060	233891.340	-107267.640	20260529	0	
20260529	10:54:21	002625	光启技术	证券卖出	-2600	40.910	106366.000	0	174	0104000048301173	8.510	53.180	1.060	106303.250	证券卖出	深圳Ａ股	8.510	1.060	341158.980	106303.250	20260529	0	
20260529	09:32:00	603228	景旺电子	证券买入	1000	82.550	82550.000	1000	23	3567897	6.600	0.000	0.830	-82557.430	证券买入	上海Ａ股	6.600	0.830	-78413.330	-82557.430	20260529	0	
20260529	09:31:32	002241	歌尔股份	证券卖出	-2900	28.010	81229.000	0	21	0104000004107298	6.500	40.610	0.810	81181.080	证券卖出	深圳Ａ股	6.500	0.810	234855.730	81181.080	20260529	0	
20260528	17:00:01	002241	歌尔股份	股息入账	0	28.400	580.000	0	0	93756	0.000	0.000	0.000	580.000	股息入账:歌尔股份002241;股东账号：0908835222;	深圳Ａ股	0.000	0.000	4144.100	580.000	20260528		
20260528	14:12:23	601208	东材科技	证券买入	1000	54.390	54390.000	2900	258	64039283	5.000	0.000	0.530	-54395.530	证券买入	上海Ａ股	5.000	0.530	-151724.880	-54395.530	20260528	0	
20260528	14:12:18	605358	立昂微	证券卖出	-900	58.930	53037.000	1000	257	64020909	5.000	26.520	0.530	53004.950	证券卖出	上海Ａ股	5.000	0.530	-97329.350	53004.950	20260528	0	
20260528	10:31:11	601208	东材科技	证券买入	1900	52.420	99598.000	1900	124	32250969	7.970	0.000	0.990	-99606.960	证券买入	上海Ａ股	7.970	0.990	-150334.300	-99606.960	20260528	0	
20260528	10:31:05	002602	世纪华通	证券卖出	-7000	14.800	103600.000	0	123	0102000036340964	8.290	51.800	1.040	103538.870	证券卖出	深圳Ａ股	8.290	1.040	3722.500	103538.870	20260528	0	
20260528	10:27:31	600176	中国巨石	证券买入	1400	40.150	56210.000	1400	122	31284679	5.000	0.000	0.560	-56215.560	证券买入	上海Ａ股	5.000	0.560	-50727.340	-56215.560	20260528	0	
20260528	10:27:11	002602	世纪华通	证券卖出	-3500	14.840	51940.000	7000	119	0102000035188297	5.000	25.970	0.520	51908.510	证券卖出	深圳Ａ股	5.000	0.520	-99816.370	51908.510	20260528	0	
20260528	00:00:00	601126	四方股份	股息红利税补	0	0.000	158.400	0	3519		0.000	0.000	0.000	-158.400	股息红利税差异化处理资金下账 证券代码:"601126" 初始持有日期:"20260526"计税日期:"20260527" 税号:"381673"补税税率:"0.20000	上海Ａ股	0.000	0.000	3564.100	-158.400	20260527	2	
20260527	13:16:52	605358	立昂微	证券买入	1900	54.688	103908.000	1900	169	53262505	8.310	0.000	1.040	-103917.350	证券买入	上海Ａ股	8.310	1.040	171459.130	-103917.350	20260527	0	
20260527	13:16:47	002436	兴森科技	证券卖出	-2900	37.510	108779.000	0	168	0101000062874006	8.700	54.390	1.090	108714.820	证券卖出	深圳Ａ股	8.700	1.090	5488.220	108714.820	20260527	0	
20260527	10:03:17	603596	伯特利	证券买入	1700	35.350	60095.000	1700	90	23965901	5.000	0.000	0.600	-60100.600	证券买入	上海Ａ股	5.000	0.600	275376.480	-60100.600	20260527	0	
